id,variationProductId,name,brand,productEAN,productMerchandiseCategory,productBadges,productColor,productColorRefinement,productRating,productSize,customDimension1,promotionCallOutMessage,variant,category,primaryCategoryId,productSecondaryNavigationCategory,productCategoryLevel1,productCategoryLevel2,productCategoryLevel3,productCategoryLevel4,productCategoryLevel5,productCategoryLevel6,productCategoryLevel7,productChannelType,price,productThenPrice
N152632,N152632,Panasonic Stick Hand Blender,Panasonic,8887549560859,na,na,na,na,4.7,na,,na,False,appliances/appliances-smallkitchenappliances/appliances-smallkitchenappliances-blenders,appliances-smallkitchenappliances-blenders,MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-smallappliances|massivesellout/massivesellout-appliances/massivesellout-appliances-smallappliancespersonalcare|hiddenCategories/fy23-doxing-bay|birthdaydeals/birthdaydeals-appliances/birthdaydeals-appliances-smallappliancesvacuums|DY Menus/dy-eastersale|anzacsale/anzacsale-appliances/anzacsale-appliances-smallappliancesvacuums|boxingday/boxingday-appliances/boxingday-appliances-smallappliancesvacuums|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-smallappliances,appliances,appliances-smallkitchenappliances,appliances-smallkitchenappliances-blenders,na,na,na,na,all channels,99.99,99.99
N224277,N224277,Apple MacBook Pro 14-inch with M3 Pro Chip 512GB SSD 18GB RAM - Silver,Apple,9401097111036,na,badge_lowstock,na,na,na,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-macbooks,computersofficetech-computers-macbooks,MTE-Placeholders/blackfriday/blackfriday-apple|brandstore/brandstoreapple/brandstoreapple-newrelease/brandstoreapple-newrelease-macbookprooct23|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-newrelease-macbookpro|computersofficetech/computersofficetech-computers|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook|MTE-Placeholders/eastersale/eastersale-computersprinters|MTE-Placeholders/giantdeals/giantdeals-computers|boxingday/boxingday-apple|boxingday/boxingday-computersprinting|christmas/christmas-apple,computersofficetech,computersofficetech-computers,computersofficetech-computers-macbooks,na,na,na,na,all channels,3999.00,3999.00
N223027,N223027,Haier 137L Chest Freezer,Haier,9415112622537,na,hot-price,na,na,4.8,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-freezers/appliances-largekitchenappliances-freezers-chestfreezers,appliances-largekitchenappliances-freezers-chestfreezers,MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto20off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-fridgefreezers|labourweekenddeals/labourweekenddeals-appliances/labourweekenddeals-appliances-largeappliances|MTE-Placeholders/blackfriday/blackfriday-appliances|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-20poff|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-freezers,appliances-largekitchenappliances-freezers-chestfreezers,na,na,na,all channels,599.00,599.00
N139959,N139959,Remington Precision Personal Groomer,Remington,9322219020985,na,na,na,na,3.1,na,,na,False,appliances/appliances-personalcare/appliances-personalcare-hairbeardgrooming,appliances-personalcare-hairbeardgrooming,hiddenCategories/fy23-doxing-bay|boxingday/boxingday-deals/boxingday-deals-50off|massivesellout/massivesellout-appliances/massivesellout-appliances-smallappliancespersonalcare|MTE-Placeholders/supersale/supersale-deals/supersale-deals-40off|boxingday/boxingday-appliances/boxingday-appliances-personalcare|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-50off|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-personalcare|waitangisale/waitangisale-deals/waitangisale-deals-40offremingtonsunbeamairpurifiersandfilters|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-50off|anzacsale/anzacsale-deals/anzacsale-deals-40off|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-personalcare/blackfriday-personalcare|giftingguide/giftingguide-personalcaregifts|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-personalcare|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-50off|DY Menus/dy-eastersale|waitangisale/waitangisale-appliances/waitangisale-appliances-personalcare|giftingguide/giftingguide-forhim|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-personalcare|giftingguide|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-personalcare|anzacsale/anzacsale-appliances/anzacsale-appliances-personalcare|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-personalcare|fathersday/fathersday-handsomedad,appliances,appliances-personalcare,appliances-personalcare-hairbeardgrooming,na,na,na,na,all channels,39.99,39.99
N203561,N203561,Skullcandy Hesh Evo Wireless Headphones - True Black,Skullcandy,810015587195,na,hot-price,na,na,4.6,na,,na,False,audio/audio-headphonesearphones/audio-headphonesearphones-wirelessheadphones,audio-headphonesearphones-wirelessheadphones,boxingday/boxingday-deals/boxingday-deals-upto30off|backtouni|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-headphonesearphones|boxingday/boxingday-headphonesaudio|hiddenCategories/fy23-doxing-bay|anzacsale/anzacsale-deals/anzacsale-deals-20off|anzacsale/anzacsale-audio|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|newyearsale/newyearsale-moregreatdeals|hiddenCategories/backorder|MTE-Placeholders/eastersale/eastersale-audio/eastersale-audio-headphones|queensbirthday/queensbirthday-audio/queensbirthday-audio-headphones|MTE-Placeholders/blackfriday/blackfriday-audioheadphones,audio,audio-headphonesearphones,audio-headphonesearphones-wirelessheadphones,na,na,na,na,all channels,128.00,128.00
N220904,N220904,Apple iPhone 15 Pro Max 256GB - White Titanium,Apple,0195949048449,na,na,na,na,na,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-iphone,mobilesmartdevices-phones-smartphones-iphone,brandstore/brandstoreapple/brandstoreapple-iphone/brandstoreapple-iphone15/brandstoreapple-newrelease-iphone-iphone15promax-1|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-iphone/mobilesmartdevices-phones-smartphones-iphone-iphone15/brandstoreapple-newrelease-iphone-iphone15promax-2|boxingday/boxingday-mobilephonestablets|brandstore/brandstoreapple/brandstoreapple-newrelease/brandstoreapple-newrelease-iphone/brandstoreapple-newrelease-iphone-iphone15promax|boxingday/boxingday-apple|brandstore/brandstoreapple/brandstoreapple-iphone,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphones,mobilesmartdevices-phones-smartphones-iphone,na,na,na,all channels,2499.00,2499.00
N226940,N226940,Samsung Galaxy A15 5G with Spark SIM Bundle - Black,Samsung,9421035277877,na,badge_bonus-item-click,na,na,na,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-android,mobilesmartdevices-phones-smartphones-android,brandstore/brandstore-samsung/brandstoresamsung-newrelease/brandstoresamsung-newrelease-galaxyaseries/brandstoresamsung-newrelease-galaxyaseries-galaxya15|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-android/mobilesmartdevices-phones-smartphones-android-samsunggalaxy,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphones,mobilesmartdevices-phones-smartphones-android,na,na,na,all channels,399.00,399.00
N215413,N215413,"Microsoft 13.5"" Surface Laptop 5 Intel Core i5-1235U 8GB RAM 512GB SSD - Sandstone",Microsoft,196388019045,na,hot-price,na,na,na,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops,computersofficetech-computers-laptops,anzacsale/anzacsale-computersprinters|computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops/computersofficetech-computers-laptops-businesslaptops|backtouni/backtouni-notebooks|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|kingsbirthday/kingsbirthday-computersprinters|anzacsale/anzacsale-deals/anzacsale-deals-15off|computersofficetech/computersofficetech-computers|computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops/computersofficetech-computers-laptops-windowsnotebooks|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-15off|backtouni,computersofficetech,computersofficetech-computers,computersofficetech-computers-laptops,na,na,na,na,all channels,2079.00,2079.00
N130737,N130737,Panasonic PM250 Compact Micro System,Panasonic,8887549555800,na,badge_lowstock,na,na,4.2,na,,na,False,audio/audio-homeaudio/audio-homeaudio-stereos,audio-homeaudio-stereos,boxingday/boxingday-deals/boxingday-deals-upto30off|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|MTE-Placeholders/eastersale/eastersale-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-homeaudio|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|boxingday/boxingday-headphonesaudio|boxingday/boxingday-homeentertainment|massivesellout/massivesellout-audioheadphones|hiddenCategories/backorder|kingsbirthday/kingsbirthday-homeentertainment,audio,audio-homeaudio,audio-homeaudio-stereos,na,na,na,na,all channels,188.00,188.00
N215923,N215923,PlayStation VR2,PlayStation,711719453796,na,na,na,na,4.3,na,,na,False,gaming/gaming-playstation5/gaming-playstation5-ps5controllersaccessories,gaming-playstation5-ps5controllersaccessories,MTE-Placeholders/eastersale/eastersale-gaming,gaming,gaming-playstation5,gaming-playstation5-ps5controllersaccessories,na,na,na,na,all channels,999.00,999.00
N207322,N207322,Nintendo Switch Switch OLED Model - Neon,Nintendo Switch,9318113992329,na,na,na,na,3.7,na,,na,False,gaming/gaming-nintendoswitch/gaming-nintendoswitch-nintendoswitchconsoles,gaming-nintendoswitch-nintendoswitchconsoles,giftingguide/giftingguide-toptechgifts|mothersday/mothersday-gamingmum|giftingguide|giftingguide/giftingguide-forhim|giftingguide/giftingguide-forkids|giftingguide/giftingguide-giftsforgamers,gaming,gaming-nintendoswitch,gaming-nintendoswitch-nintendoswitchconsoles,na,na,na,na,all channels,629.99,629.99
N217231,N217231,Sonos Era 100 - Black,Sonos,840136805892,na,hot-price|badge_lowstock,na,na,4.8,na,,na,False,audio/audio-homeaudio/audio-homeaudio-multiroomspeakers,audio-homeaudio-multiroomspeakers,MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|MTE-Placeholders/eastersale/eastersale-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-homeaudio|boxingday/boxingday-deals/boxingday-deals-upto30off|boxingday/boxingday-headphonesaudio,audio,audio-homeaudio,audio-homeaudio-multiroomspeakers,na,na,na,na,all channels,359.00,359.00
N144390,N144390,Delonghi 2000W Convector Heater,Delonghi,8004399131217,na,na,na,na,4.5,na,,na,False,appliances/appliances-householdappliances/appliances-heaters,appliances-heaters,appliances/appliances-householdappliances/appliances-householdappliances-heating/appliances-householdappliances-heating-heaters/appliances-householdappliances-heating-heaters-convection|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-30off|appliances/appliances-householdappliances/appliances-heaters/appliances-heaters-convection|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-smallappliances|anzacsale/anzacsale-appliances/anzacsale-appliances-heatingairconditioning|birthdaydeals/birthdaydeals-appliances/birthdaydeals-appliances-heating|smf/smf-flybuys-heating|hiddenCategories/backorder|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-heating|appliances/appliances-householdappliances/appliances-householdappliances-heating/appliances-householdappliances-heating-heaters,appliances,appliances-householdappliances,appliances-heaters,na,na,na,na,all channels,99.99,99.99
N217163,N217163,Samsung 323L Bespoke 1 Door Freezer with Customizable Panels SDFX3500N,Samsung,8806094445343,na,badge_lowstock|hot-price,na,na,na,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-freezers/appliances-largekitchenappliances-freezers-verticalfreezers,appliances-largekitchenappliances-freezers-verticalfreezers,kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-20poff|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|boxingday/boxingday-deals/boxingday-deals-30off|MTE-Placeholders/singlesday|hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|brandstore/brandstore-samsung/brandstore-samsung-whitewareappliances|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|newyeardeals/newyeardeals-appliances|boxingday/boxingday-appliances/boxingday-appliances-largeappliances,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-freezers,appliances-largekitchenappliances-freezers-verticalfreezers,na,na,na,all channels,2599.00,2599.00
N207444,N207444,Haier 175L Vertical Freezer,Haier,9415112622278,na,badge_lowstock|hot-price,na,na,4,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-freezers/appliances-largekitchenappliances-freezers-verticalfreezers,appliances-largekitchenappliances-freezers-verticalfreezers,labourweekenddeals/labourweekenddeals-appliances/labourweekenddeals-appliances-largeappliances|hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-largeappliances|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-20poff|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|MTE-Placeholders/singlesday|newyearsale/newyearsale-appliances|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto20off|hiddenCategories/backorder|boxingday/boxingday-deals/boxingday-deals-25off|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-freezers,appliances-largekitchenappliances-freezers-verticalfreezers,na,na,na,all channels,1099.00,1099.00
N220259,N220259,Canon PIXMA MG3060 All-in-One Printer - White,Canon,4549292062892,na,hot-price,na,na,4.2,na,,na,False,computersofficetech/computersofficetech-printing/computersofficetech-printing-inkjetprinters,computersofficetech-printing-inkjetprinters,MTE-Placeholders/eastersale/eastersale-computersprinters|boxingday/boxingday-computersprinting|hotdeals/hotdeals-computersprinters|newyeardeals/newyeardeals-computersprinters|massivesellout/massivesellout-computersofficetech/massivesellout-computersofficetech-printersandink|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-printing,computersofficetech,computersofficetech-printing,computersofficetech-printing-inkjetprinters,na,na,na,na,all channels,45.00,45.00
N216796,N216796,Belkin BoostCharge Pro 3-in-1 Wireless Charger with MagSafe 15W - White,Belkin,745883836529,na,hot-price,na,na,4.7,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-chargerspoweraccessories,mobilesmartdevices-phones-chargerspoweraccessories,MTE-Placeholders/eastersale/eastersale-techaccessories|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-25off|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-30off|giftingguide/giftingguide-toptechgifts|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-30poffbelkin|anzacsale/anzacsale-techaccessories|giftingguide|anzacsale/anzacsale-deals/anzacsale-deals-20off|MTE-Placeholders/blackfriday/blackfriday-techaccessories|labourweekenddeals/labourweekenddeals-techaccessories|hotdeals/hotdeals-techaccessories|kingsbirthday/kingsbirthday-techaccessories|massivesellout/massivesellout-deals/massivesellout-deals-20off|boxingday/boxingday-deals/boxingday-deals-30off|massivesellout/massivesellout-techaccessories|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|boxingday/boxingday-techaccessories|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-20off|MTE-Placeholders/blackfriday/blackfriday-mobilesmartdevices/blackfriday-mobilesmartdevices-moremobilesmartdevicesdeals|DY Menus/dy-eastersale,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-chargerspoweraccessories,na,na,na,na,all channels,215.99,215.99
